APK tot;Bouwjaar;Brandstof;Carrosserie;Kenteken;Kilometerstand;Kosten p/m;Merk & Model;Motorinhoud;Opties;Prijs;SellersName;Transmissie;Uitvoering;Vermogen;adDate;description;location;saved;url;views;Centrale vergrendeling;USB;Airconditioning;Elektrische ramen;Lichtmetalen velgen;Metallic lak;Trekhaak;Cruise Control;Bluetooth;Radio;ABS;Airbags;Boordcomputer;Schuifdeur;/0;Datum van registratie;Parkeersensor;Alarm;Elektrische buitenspiegels;Topsnelheid;Startonderbreker;Traction-control;Mistlampen;Verwarmde buitenspiegels;Energielabel;Verbruik;Electronic Stability Program (ESP);Bekleding leder;APK;Navigatiesysteem;Climate control;4x4;Parkeerassistent;Parkeercamera;Open dak;Stoelverwarming;Isofix;Stuurwielverwarming;Emergency brake assist;Xenon verlichting;Garantie;Sportpakket;Sportstoelen;Adaptive Cruise Control;Elektrische stoelverstelling;Elektrische achterklep;Adaptieve lichten;Panoramadak;Keyless entry;Spraakbediening;Dodehoekdetectie
11 november 2020;2008;Diesel;Gesloten Wagen;29-VXH-4;316988;;Mercedes-Benz Vito;2.148 cc;;3350;;Handgeschakeld 6 versnellingen;109 CDI 320 Lang;97;18 mei '20, 11:26;"Ramen in achterdeuren en raam in schuifdeur

Remblokken en remschijven achter moeten vervangen worden

Zo meenemen. Geen garantie

Mercedes-Benz Vito 109 CDI 320 Lang

Algemene gegevens

Tellerstand: 316.988 km
Carrosserievorm: Bestelauto
Aantal deuren: 5
Brandstofsoort: Diesel
Bouwjaar: nov 2008
Transmissie: Handgeschakeld
Kleur: Wit

Technische gegevens

Motorinhoud: 2.148 cc
Aantal cilinders: 4
Vermogen: 71 kW (97 PK)
Wielbasis: 320 cm
Ledig gewicht: 1.715 kg
Laadvermogen: 785 kg
GVW: 2.500 kg

Functionaliteit

Aantal zitplaatsen: 3
Cabine: enkel
Lengte/hoogte: L2H1

Financiële gegevens

Motorrijtuigenbelasting: € 104 per kwartaal
BTW/Marge: excl. BTW
Oorspronkelijke cataloguswaarde: € 30.544

Exterieur
Centrale deurvergrendeling met afstandsbediening
mistlampen voor
Zijschuifdeur rechts

Infotainment
Radio cd speler

Interieur
Elektrische ramen voor
Tussenschot laag

Veiligheid
Airbag bestuurder
Alarm klasse 1(startblokkering)
Anti Blokkeer Systeem
Anti doorSlip Regeling
Elektronisch Stabiliteits Programma


Ramen in achterdeuren en raam in schuifdeur

Remblokken en remschijven achter moeten vervangen worden

Zo meenemen. Geen garantie";Echt;2;https://link.marktplaats.nl/m1552478462;73;true;;;true;;;;;;true;true;;;true;true;11 november 2008;;true;;;true;true;true;;;10,42 km/l;true;;;;;;;;;;;;;;;;;;;;;;;;
13 juli 2020;2008;Diesel;Gesloten Wagen;55-VPX-4;260000;;Mercedes-benz VITO;2.987 cc;;7000;jacob;Automaat 5 versnellingen;3.0 CDI 120 DC AUT;204;18 mei '20, 11:32;Mercedes-Benz Vito 3.0 CDI 120 DC AUT 2008;;10;https://link.marktplaats.nl/m1552481611;337;true;;true;true;true;true;true;true;;true;;true;;true;true;;;;true;;;;true;true;;;;;;;true;;;;;;;;;;;;;true;;;;true;;;
;2007;Diesel;Gesloten Wagen;21-VDF-2;179138;;Mercedes-Benz Vito;2.148 cc;;4450;;Handgeschakeld 6 versnellingen;109 CDI 320 Amigo / 96Pk;97;18 mei '20, 13:36;"Mercedes-Benz Vito 109 CDI 320 Amigo / 96Pk

Algemene gegevens

Tellerstand: 179.138 km
Carrosserievorm: Bestelauto
Aantal deuren: 5
Brandstofsoort: Diesel
Bouwjaar: jan 2007
Transmissie: 6 versnellingen, Handgeschakeld
Kleur: Grijs metallic

Technische gegevens

Motorinhoud: 2.148 cc
Aantal cilinders: 4
Vermogen: 71 kW (97 PK)
Wielbasis: 320 cm
Ledig gewicht: 1.690 kg
Laadvermogen: 810 kg
GVW: 2.500 kg

Functionaliteit

Aantal zitplaatsen: 3

Financiële gegevens

Motorrijtuigenbelasting: € 104 per kwartaal
BTW/Marge: excl. BTW
Oorspronkelijke cataloguswaarde: € 32.950

Exterieur
Centrale deurvergrendeling met afstandsbediening
Dakrails
Metaalkleur
Zijschuifdeur rechts

Infotainment
Radio cd speler

Interieur
12Volt aansluiting
Elektrische ramen voor
Houten vloer in laadruimte

Veiligheid
Airbag bestuurder
Alarm klasse 1(startblokkering)
Anti Blokkeer Systeem
Anti doorSlip Regeling
Elektronisch Stabiliteits Programma


Autoservice Medemblik
Nijverheidsweg 9
1671GC MEDEMBLIK
Tel: 0227-547990
E-mail: verkoop@autoservicemedemblik.nl
Wij zijn aangesloten bij de BOVAG";Medemblik;2;https://link.marktplaats.nl/m1552539565;45;true;;;true;;true;;;;true;true;;;true;true;12 januari 2007;;true;;;true;true;;;;10,42 km/l;true;;Bij aflevering;;;;;;;;;;;;;;;;;;;;;;
;2007;Diesel;Gesloten Wagen;03-VFZ-4;314372;;Mercedes-Benz Vito;2.148 cc;;2250;;Handgeschakeld;115 CDI L2 DC SCHADE RIJDEND;150;18 mei '20, 14:02;"Mercedes-Benz Vito 115 CDI L2 DC SCHADE RIJDEND Airco, Navigatie

Algemene gegevens

Tellerstand: 314.372 km
Carrosserievorm: Bestelbus dubbele cabine
Aantal deuren: 5
Brandstofsoort: Diesel
Bouwjaar: apr 2007
Transmissie: 6 versnellingen, Handgeschakeld
Kleur: Zilver metallic
Referentienummer: 9

Technische gegevens

Motorinhoud: 2.148 cc
Aantal cilinders: 4
Vermogen: 110 kW (150 PK)
Wielbasis: 320 cm
Ledig gewicht: 1.920 kg
Laadvermogen: 850 kg
GVW: 2.770 kg

Functionaliteit

Aantal zitplaatsen: 6
Cabine: dubbel
Lengte/hoogte: L2H2

Financiële gegevens

Motorrijtuigenbelasting: € 115 per kwartaal
BTW/Marge: excl. BTW

Exterieur
Achterruitverwarming
Achterruitwisser
Buitenspiegels elektrisch verstel- en verwarmbaar
Buitenspiegels verwarmbaar
Bumpers in carrosseriekleur
Centrale deurvergrendeling met afstandsbediening
Dakrails
Metaalkleur
mistlampen voor
Parkeersensor voor en achter
Trekhaak
Warmtewerend glas
Zijschuifdeur rechts

Infotainment
Audio-navigatie full map
Radio
Radio cd speler
Stuurwiel multifunctioneel

Interieur
Airco (automatisch)
Armsteun voor
Buitentemperatuurmeter
Dubbele cabine
Elektrische ramen voor
Lederen stuurwiel en versnellingspook
Tussenschot volledig

Veiligheid
Airbag bestuurder
Alarm klasse 1(startblokkering)
Anti Blokkeer Systeem
Anti doorSlip Regeling
Elektronisch Stabiliteits Programma

Overige
Schrijffouten voorbehouden
";Valkenswaard;3;https://link.marktplaats.nl/m1552552374;195;true;;true;true;;true;true;;;true;true;;;true;true;10 april 2007;true;true;true;;true;true;true;true;;11,63 km/l;true;;;true;true;;;;;;;;;;;;;;;;;;;;
11 oktober 2020;2010;Diesel;Gesloten Wagen;1-VKS-33;216493;;Mercedes-Benz Vito;2.987 cc;;9244;;Automaat;€ 338,- p/m* 122 CDI V6 225 pk Aut. Lang L2 Marge Auto;224;18 mei '20, 14:13;"Een sterk en betrouwbaar werkpaard, dat is deze Mercedes Benz Vito 122 V6 met 225 pk.

Deze vito ziet er ondanks zijn kilometerstand nog netjes uit!
Hij is uitgerust met o.a:
-Airco
-Alarm klasse 3...

Mercedes-Benz Vito € 338,- p/m* 122 CDI V6 225 pk Aut. Lang L2 Marge Auto Airco/Alarm/Bluetooth

Algemene gegevens

Tellerstand: 216.493 km
Carrosserievorm: Bestelbus
Aantal deuren: 5
Brandstofsoort: Diesel
Bouwjaar: dec 2010
Transmissie: 5 versnellingen, Automaat
Kleur: Wit
Bekleding: Stof
Onderhoudsboekjes: Aanwezig

Technische gegevens

Motorinhoud: 2.987 cc
Aantal cilinders: 6
Vermogen: 165 kW (224 PK)
Topsnelheid: 201 km/u
Acceleratie (0-100): 9,1 s
Wielbasis: 320 cm
Ledig gewicht: 1.828 kg
Laadvermogen: 972 kg
GVW: 2.800 kg

Functionaliteit

Aantal zitplaatsen: 2
Afmetingen (LxBxH): 501 x 191 x 203 cm
Cabine: enkel
Lengte/hoogte: L2H1

Financiële gegevens

Motorrijtuigenbelasting: € 109 per kwartaal
BTW/Marge: Marge (Bedrijven kunnen geen BTW terugvorderen van de belasting)
Oorspronkelijke cataloguswaarde: € 55.065

Exterieur
Achterdeuren met ramen
Buitenspiegels elektrisch verstel- en verwarmbaar
Buitenspiegels elektrisch verstelbaar
Centrale deurvergrendeling met afstandsbediening
Elektronische remkrachtverdeling
Getint glas
Luxe wieldoppen
Mistlampen voor
mistlampen voor
Parkdistance controle voor en achter
Schuifdeur
Zijschuifdeur rechts

Infotainment
Audio-navigatiesysteem
Autotelefoon voorbereiding
Bluetooth
Boordcomputer
Boordcomputer met stuurwielbediening
Navigatiesysteem
Radio
Radio cd speler
Radiovoorbereiding
Stuurwielbediening
Stuurwiel multifunctioneel

Interieur
12Volt aansluiting
Airco
Bestuurdersstoel in hoogte verstelbaar
Boordcomputer
Buitentemperatuurmeter
Elektrische ramen voor
Laadvloer
Passagiersstoel in hoogte verstelbaar
Stuurbekrachtiging
Stuur verstelbaar

Veiligheid
Airbag bestuurder
Alarm klasse 1(startblokkering)
Alarm klasse 3
Anti Blokkeer Systeem
Anti doorSlip Regeling
Brake Assist System
Elektronisch Stabiliteits Programma

Overige
Onderhoudsboekjes


Een sterk en betrouwbaar werkpaard, dat is deze Mercedes Benz Vito 122 V6 met 225 pk.

Deze vito ziet er ondanks zijn kilometerstand nog netjes uit!
Hij is uitgerust met o.a:
-Airco
-Alarm klasse 3
-Navigatie
-Bluetooth

Een sterke en betrouwbare bus die nog jaren mee kan!

De laadruimte heeft aandacht nodig zoals te zien op de foto's.

*Leasen? We hebben een maandtermijn voor u in de koptekst zonder aanbetaling of slottermijn, door een eventuele inruil, slottermijn of aanbetaling kunt u uiteraard het leasebedrag nog verlagen.
Wenst u eventuele rijklaarmaakkosten of accessoires mee te financieren, ook dat is geen probleem. Informeer bij een van onze verkopers en we rekenen het voor u uit.
Let op; het voorstel is onder voorbehoud van acceptatie en BTW wordt niet meegefinancierd.




.";Helmond;0;https://link.marktplaats.nl/m1552557699;39;true;;true;true;;;;;true;true;true;;true;true;true;23 december 2010;;true;true;201 km/h;true;true;true;true;;12,05 km/l;true;;;true;;;;;;;;;true;;;;;;;;;;;;
18 november 2020;2008;Diesel;Gesloten Wagen;90-VRP-3;157517;;Mercedes-Benz Vito;2.148 cc;;5944;;Handgeschakeld 6 versnellingen;109 CDI TOPPER!;97;18 mei '20, 14:13;"Nette Vito met oerdegelijke motor.
Voorzien van airco.
Prima auto.

.

Mercedes-Benz Vito 109 CDI TOPPER! Airco

Algemene gegevens

Tellerstand: 157.517 km
Carrosserievorm: Bestelbus
Aantal deuren: 5
Brandstofsoort: Diesel
Bouwjaar: mei 2008
Transmissie: 6 versnellingen, Handgeschakeld
Kleur: Beige metallic
Bekleding: Stof

Technische gegevens

Motorinhoud: 2.148 cc
Aantal cilinders: 4
Vermogen: 71 kW (97 PK)
Wielbasis: 320 cm
Ledig gewicht: 1.690 kg
Laadvermogen: 810 kg
GVW: 2.500 kg

Functionaliteit

Aantal zitplaatsen: 2
Cabine: enkel
Lengte/hoogte: L1H1

Financiële gegevens

Motorrijtuigenbelasting: € 104 per kwartaal
BTW/Marge: excl. BTW
Oorspronkelijke cataloguswaarde: € 33.821

Exterieur
Achter deuren zonder raam
Centrale deurvergrendeling met afstandsbediening
Luxe wieldoppen
Metaalkleur
mistlampen voor
Zijschuifdeur rechts

Infotainment
Radio cd speler
Radiovoorbereiding
USB poort

Interieur
Airco
Armsteun voor
Comfort stoel
Elektrische ramen voor
Laadvloer
Tussenschot met raam
Tussenschot volledig
Tussenwand gestoffeerd
Tussenwand teruggeplaatst

Veiligheid
Airbag bestuurder
Alarm klasse 1(startblokkering)
Anti Blokkeer Systeem
Anti doorSlip Regeling
Elektronisch Stabiliteits Programma

Overige
Achterwielaandrijving


Nette Vito met oerdegelijke motor.
Voorzien van airco.
Prima auto.

.";Helmond;1;https://link.marktplaats.nl/m1552557752;34;true;true;true;true;;true;;;;true;true;;;true;true;29 mei 2008;;true;;;true;true;true;;;10,42 km/l;true;;;;;;;;;;;;;;;;;;;;;;;;
17 december 2020;2010;Diesel;Gesloten Wagen;4-VJS-00;365000;;Mercedes-benz VITO;2.148 cc;;3750;Since72;Handgeschakeld 6 versnellingen;2.1 CDI 109;95;09 mrt. '20, 14:00;"Mercedes-Benz Vito 2.1 CDI 109 2010

Rijd geweldig
Apk dec. 2020
Cruise controle
Handsfree parrot
Airco";Amsterdam;19;https://link.marktplaats.nl/m1523735439;1877;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
15 oktober 2020;2009;Diesel;Gesloten Wagen;6-VFJ-47;329807;;Mercedes-Benz Vito;2.148 cc;;5890;;Automaat 5 versnellingen;111 CDI 320 luxe Amigo 3Pers-;116;01 mei '20, 12:31;"De Mercedes-Benz Vito combineert comfort met een uitstekende wegligging en dynamische rijkwaliteiten. Het gaat hier om een dealeronderhouden auto uit 2009 die 329807 kilometer op de teller heeft staan....

Mercedes-Benz Vito 111 CDI 320 luxe Amigo 3Pers- Aut-Camera-Navi-Ecc

Algemene gegevens

Tellerstand: 329.807 km
Carrosserievorm: Bestelauto
Aantal deuren: 5
Brandstofsoort: Diesel
Bouwjaar: okt 2009
Transmissie: 6 versnellingen, Automaat
Kleur: Zwart metallic
Interieurkleur: Zwart
Bekleding: Stof
Onderhoudsboekjes: Aanwezig (dealer onderhouden)
Garantie: 3 maanden

Technische gegevens

Motorinhoud: 2.148 cc
Aantal cilinders: 4
Vermogen: 85 kW (116 PK)
Wielbasis: 320 cm
Ledig gewicht: 1.730 kg
Laadvermogen: 770 kg
GVW: 2.500 kg

Functionaliteit

Aantal zitplaatsen: 3

Financiële gegevens

Motorrijtuigenbelasting: € 104 per kwartaal
Oorspronkelijke cataloguswaarde: € 41.040
Leaseprijs: € 89,00 per maand

Exterieur
Achterklep
Buitenspiegels elektrisch verstel- en verwarmbaar
Centrale deurvergrendeling met afstandsbediening
Dakdraagsysteem
Getint glas
Lichtmetalen velgen 16""
mistlampen voor
Trekhaak
Zijschuifdeur rechts

Infotainment
Achteruitrijcamera
Audio-navigatie full map

Interieur
12Volt aansluiting
Airco (automatisch)
Elektrische ramen voor
Stuurbekrachtiging
Stuur verstelbaar
Tussenschot volledig

Veiligheid
Airbag bestuurder
Alarm klasse 1(startblokkering)
Anti Blokkeer Systeem
Anti doorSlip Regeling
Derde remlicht
Elektronisch Stabiliteits Programma


De Mercedes-Benz Vito combineert comfort met een uitstekende wegligging en dynamische rijkwaliteiten. Het gaat hier om een dealeronderhouden auto uit 2009 die 329807 kilometer op de teller heeft staan. Bij de uitrusting van deze auto horen onder meer 16 inch lichtmetalen velgen, dakdraagsysteem, getint glas, elektrisch bedienbare ramen voor en elektrisch verstelde en verwarmde buitenspiegels.

Het navigatiesysteem zorgt ervoor dat u snel en ontspannen op uw bestemming aankomt. Ook is de auto voorzien van automatische airconditioning. Met de achteruitrijcamera ziet u wat er achter de auto gebeurt. Zo rijdt u moeiteloos achteruit. De Mercedes-Benz is standaard voorzien van: verstelbaar stuur en centrale deurvergrendeling met afstandsbediening.

Dat de kilometerstand in orde is, blijkt uit het meegeleverde tellerrapport van Nationale Autopas. Om deze auto echt te ervaren, moet u beslist een proefrit maken. Mail ons nu of bel ons, dan maken we snel een afspraak.

Auto Totaal Haarlem is groot in betaalbare auto's ! Altijd de scherpste deal !

--Direct uw financiering geregeld of een vrijblijvend voorstel--
--Zakelijk - Particulier- Starters- ZZPér - Jaarcontract - 50/50 deal ! --

Groot aanbod, scherpe prijzen, inruil mogelijk ! Wij heten u van harte welkom op de Zijlweg 294 in Haarlem. -----
OPENINGSTIJDEN :
MAANDAG T/M VRIJDAG 10.00-18.00 UUR
ZATERDAG : 10.00-17.00 UUR
ZONDAG ; GESLOTEN

Donderdag 21 Mei Hemelvaartsdag zijn wij geopend van 12.00 uur tot 16.00 uur !";Haarlem;3;https://link.marktplaats.nl/m1544643311;178;true;;true;true;true;true;true;;;;true;;;true;true;22 oktober 2009;;true;true;;true;true;true;true;;11,24 km/l;true;;;true;true;;;true;;;;;;;Autotrust;;;;;;;;;;
;2006;Diesel;Gesloten Wagen;36-VBD-3;311762;;Mercedes-Benz Vito;2.148 cc;;3890;;Handgeschakeld 6 versnellingen;109 CDI 320 LANG AMIGO Airco!;88;08 mei '20, 07:47;"Mercedes-Benz Vito 109 CDI 320 LANG AMIGO Airco!

Algemene gegevens

Tellerstand: 311.762 km
Carrosserievorm: Bestelauto
Aantal deuren: 5
Brandstofsoort: Diesel
Bouwjaar: okt 2006
Transmissie: 5 versnellingen, Handgeschakeld
Kleur: Wit
Interieurkleur: Zwart
Bekleding: Stof
Onderhoudsboekjes: Aanwezig (dealer onderhouden)

Technische gegevens

Motorinhoud: 2.148 cc
Aantal cilinders: 4
Vermogen: 65 kW (88 PK)
Wielbasis: 320 cm
Ledig gewicht: 1.720 kg
Laadvermogen: 780 kg
GVW: 2.500 kg
Max. trekgewicht: 2.000 kg

Functionaliteit

Aantal zitplaatsen: 3

Financiële gegevens

Motorrijtuigenbelasting: € 104 per kwartaal
Oorspronkelijke cataloguswaarde: € 30.392
Leaseprijs: € 59,00 per maand


Achterklep
Airbag bestuurder
Airco
Alarm klasse 1(startblokkering)
Alarmsysteem
Anti Blokkeer Systeem
Anti doorSlip Regeling
Brake Assist System
Buitentemperatuurmeter
Centrale deurvergrendeling met afstandsbediening
Dakdraagsysteem
Elektrische ramen voor
Elektronisch Stabiliteits Programma
Getint glas
Mistlampen voor
Stuurbekrachtiging
Stuur verstelbaar
Treeplanken
Trekhaak
Warmtewerend glas
Zijschuifdeur rechts


Auto Totaal Haarlem is groot in betaalbare auto's ! Altijd de scherpste deal !

--Direct uw financiering geregeld of een vrijblijvend voorstel--
--Zakelijk - Particulier- Starters- ZZPér - Jaarcontract - 50/50 deal ! --

Groot aanbod, scherpe prijzen, inruil mogelijk ! Wij heten u van harte welkom op de Zijlweg 294 in Haarlem. -----
OPENINGSTIJDEN :
MAANDAG T/M VRIJDAG 10.00-18.00 UUR
ZATERDAG : 10.00-17.00 UUR
ZONDAG ; GESLOTEN

Donderdag 21 Mei Hemelvaartsdag zijn wij geopend van 12.00 uur tot 16.00 uur !";Haarlem;0;https://link.marktplaats.nl/m1548002486;95;true;;true;true;;;true;;;;true;;;true;true;26 oktober 2006;;true;;145 km/h;true;true;true;;;10,42 km/l;true;;Bij aflevering;;;;;;;;;;true;;Autotrust;;;;;;;;;;
12 juli 2020;2006;Diesel;Gesloten Wagen;59-BX-PN;269534;;Mercedes-Benz Vito;2.148 cc;;3499;;Handgeschakeld 6 versnellingen;109 CDI 320 Lang Amigo (bj2006);88;18 mei '20, 15:53;"Mercedes-Benz Vito 109 CDI 320 Lang Amigo (bj2006)

Carrosserievorm: Bestelauto
Aandrijving: Achterwielaandrijving
Aantal cilinders: 4
Ledig gewicht: 1.720 kg
Laadvermogen: 755 kg
GVW: 2.500 kg
Max. trekgewicht: 2.000 kg
Wielbasis: 320 cm
Brandstofverbruik in de stad: 12,9 l/100km (1 op 7,8)
Brandstofverbruik op de snelweg: 7,7 l/100km (1 op 13,0)
BTW: De getoonde prijs is inclusief BTW
BTW/marge: BTW verrekenbaar voor ondernemers
Motorrijtuigenbelasting: € 104 per kwartaal

Comfort & Interieur
Elektrische ramen voor
Stuurbekrachtiging
Stuur verstelbaar

Exterieur
Achterklep
Centrale deurvergrendeling met afstandsbediening
Halogeen mistlampen
Zijschuifdeur rechts

Veiligheid
ABS
Airbag bestuurder
Anti Blokkeer Systeem
Anti Slip Control
Brake Assist System
Electronic Stability Program
ESP
Startblokkering
Traction control


HSV Auto's heeft altijd c.a. 250 gebruikte occassions op voorraad met aantoonbare historie.

Dagelijks telefonisch bereikbaar van 09:00 tot 22:00. Om teleurstellingen te voorkomen, is het verstandig om eerst telefonisch contact op te nemen voor een afspraak.

Bij alle aangeboden voertuigen zijn schrijf- en tekstfouten voorbehouden.

Openingstijden:
Maandag t/m vrijdag 09:00 - 18:00
Zaterdag 09:00 - 17:00
Zondag 13:00 - 17:00

HSV Auto's
Riezebosweg 4
8171MG VAASSEN
Tel: 0683389335
E-mail: info@hsvautos.nl";Vaassen;1;https://link.marktplaats.nl/m1552604195;48;true;;;true;;;;;;;true;;;true;true;12 mei 2006;;;;145 km/h;true;true;true;;;10,42 km/l;true;;;;;;;;;;;;true;;;;;;;;;;;;
;2007;Diesel;Gesloten Wagen;8-VZK-17;239518;;Mercedes-Benz Vito;2.148 cc;;4250;;Handgeschakeld;109 CDI 320 Functional trekhaak,elec.ramen,2 zits bank;95;18 mei '20, 17:57;"Mercedes-Benz Vito 109 CDI 320 Functional trekhaak,elec.ramen,2 zits bank

Carrosserievorm: Bestelauto
Transmissie: 6 versnellingen, Handgeschakeld
Kleur: Blauw
Aandrijving: Achterwielaandrijving
Aantal cilinders: 4
Ledig gewicht: 2.117 kg
Laadvermogen: 1.050 kg
GVW: 2.770 kg
Max. trekgewicht: 2.000 kg
Wielbasis: 320 cm
Bekleding: Skai
Interieurkleur: Lichtgrijs
Aantal zitplaatsen: 3
Brandstofverbruik in de stad: 12,9 l/100km (1 op 7,8)
Brandstofverbruik op de snelweg: 7,7 l/100km (1 op 13,0)
Onderhoudsboekjes: Aanwezig (dealer onderhouden)
Aantal sleutels: 2
BTW: De getoonde prijs is exclusief BTW
BTW/marge: BTW verrekenbaar voor ondernemers
Motorrijtuigenbelasting: € 127 per kwartaal
Inbegrepen afleverpakket: Bovag garantie 2 maand: deze auto wordt met 2 maand bovag garantie aangeboden, de garantie zit bij in de prijs
Dit afleverpakket bevat: BOVAG garantie (2 maanden)

Comfort & Interieur
Armsteun voor
Elektrische ramen voor
Kunstlederen bekleding
Radio CD-speler

Exterieur
Achterklep
Buitenspiegels elektrisch verstelbaar
Buitenspiegels verwarmbaar
Buitentemperatuurmeter
Centrale deurvergrendeling met afstandsbediening
Halogeen mistlampen
Houten vloer in laadruimte
Warmtewerend glas
Zijschuifdeur rechts

Veiligheid
ABS
Airbag bestuurder
Anti Blokkeer Systeem
Anti Slip Control
Electronic Stability Program
ESP
Startblokkering
Traction control

Overig
Trekhaak
Tussenschot volledig
www.garagejorisheijne.nl


te koop!

nette Mercedes Benz Vito van 2007 met iets meer werk ervaring.
Auto word verkocht met nieuwe apk en onderhoudsbeurt tevens zitten er net 2 nieuwe achterbanden op.
Een ideale auto voor een hondenuitlaatservice bedrijf o.i.d. in verband met de beluchting roosters achterin.

recent vervangen:

remblokken voorzijde
remschijven achterzijde
remblokken achterzijde
veer links achter
veer rechts achter
startmotor
gasveren achterklep
banden links en rechts achter
aandrijfas/cardanas (850 euro)

Voor verdere vragen of een proefrit kunt u altijd bellen of mailen
of kom gerust kijken.

Voor meer info over mijn bedrijf of occasions : www.garagejorisheijne.nl

Garage Joris Heijne
Voltastraat 3
7601PT Almelo
Tel: 0546200210
Fax: mail@aheijne.nl
E-mail: info@garagejorisheijne.nl
Wij zijn aangesloten bij de BOVAG";Almelo;2;https://link.marktplaats.nl/m1552659033;47;true;;;true;;;true;;;true;true;;;true;true;23 oktober 2007;;;true;122 km/h;true;true;true;true;;10,42 km/l;true;;Bij aflevering;;;;;;;;;;;;BOVAG Garantie;;;;;;;;;;
17 juni 2021;2008;Diesel;Gesloten Wagen;15-VVJ-9;292630;;Mercedes-Benz Vito;2.148 cc;;6450;;Handgeschakeld 6 versnellingen;111 CDI 320 Lang HD Dubbele cabine Airco Elk.ramen Cruise controle zeer nette;116;18 mei '20, 18:42;"Mercedes-Benz Vito 111 CDI 320 Lang HD Dubbele cabine Airco Elk.ramen Cruise controle zeer nette

Carrosserievorm: Bestelauto
Transmissie: 6 versnellingen, Handgeschakeld
Aandrijving: Achterwielaandrijving
Aantal cilinders: 4
Ledig gewicht: 1.715 kg
Laadvermogen: 985 kg
GVW: 2.770 kg
Wielbasis: 320 cm
Bekleding: Stof
Interieurkleur: Donkergrijs
Aantal zitplaatsen: 6
Brandstofverbruik in de stad: 11,9 l/100km (1 op 8,4)
Brandstofverbruik op de snelweg: 7,2 l/100km (1 op 13,9)
Aantal sleutels: 2
BTW/marge: BTW niet verrekenbaar voor ondernemers (margeregeling)
Motorrijtuigenbelasting: € 104 per kwartaal

Optiepakketten
Business-pakket (Airco, Buitenspiegels elektrisch verstelbaar, Buitenspiegels verwarmbaar, Buitentemperatuurmeter, Warmtewerend glas)
Executive-pakket (Airco, Buitenspiegels elektrisch verstelbaar, Buitenspiegels verwarmbaar, Houtafwerking interieur, Lederen stuurwiel, Lederen versnellingspook, Radio CD-speler, Stuurwiel multifunctioneel, Warmtewerend glas)
Sport-pakket (Airco, Bumpers in carrosseriekleur, Dakrails, Lederen stuurwiel, Lederen versnellingspook, Lichtmetalen velgen 17"", Warmtewerend glas)

Comfort & Interieur
Airco
Airco automatisch
Armsteun voor
Audio-navigatie full map
Audio-navigatiesysteem
Autotelefoonvoorbereiding
Bandenspanningscontrolesysteem
Elektrische ramen voor
Houtafwerking interieur
Lederen stuurwiel
Lederen versnellingspook
Radio CD-speler
Stuurwiel multifunctioneel

Exterieur
Achterklep met ruit
Achterruitverwarming
Achterruitwisser
Buitenspiegels elektrisch inklapbaar
Buitenspiegels elektrisch verstelbaar
Buitenspiegels verwarmbaar
Buitentemperatuurmeter
Bumpers in carrosseriekleur
Centrale deurvergrendeling met afstandsbediening
Dakrails
Dimlichten automatisch
Halogeen mistlampen
Lichtmetalen velgen 17""
Trekhaak
Warmtewerend glas
Zijschuifdeur rechts

Veiligheid
ABS
Airbag(s) gordijn
Airbag(s) side voor
Airbag bestuurder
Airbag passagier
Anti Blokkeer Systeem
Anti Slip Control
Cruise control
Electronic Stability Program
ESP
Parkeersensor voor en achter
Regensensor
Startblokkering
Traction control

Overig
Tussenschot laag


Pars Bedrijfsauto's
Wij zijn een bedrijf met zeer interessante occasions op voorraad.
Al onze bedrijfsauto’s worden grondig nagekeken alvorens ze u worden aangeboden.
In onze showroom treft u een compleet aanbod van geheel betrouwbare occasions van alle merken aan.
Deze kunt u rustig bekijken onder het genot van een kopje koffie.
Tevens behoren inruil ook tot de mogelijkheden.

Emdenstraat 14
7418 BR Deventer
Tel:06-20885055
www.parsbedrijfsautos.nl

Openingstijden:
Maandag t/m Zaterdag 09:00 tot 18:00
Zondag op afspraak

U vindt bij ons :
Altijd variërend occasions op voorraad
Inkoop tegen de beste prijzen
Verkoop van bedrijfsauto's
Rustig rondkijken onder het genot van een heerlijk kopje verse koffie.
Erkend RDW bedrijf
Vriendelijk en betrouwbaar

www.parsbedrijfsautos.nl

Pars Bedrijfsauto's
Emdenstraat 14
7418BR DEVENTER
Tel: 0620885055
E-mail: info@parsbedrijfsautos.nl";Deventer;2;https://link.marktplaats.nl/m1552681014;63;true;;true;true;true;;true;true;;true;true;true;;true;true;18 september 2008;true;;true;;true;true;true;true;;11,24 km/l;true;;;true;true;;;;;;;;;;;;;;;;;;;;
